image_name,bottles_detected,hand_present,interaction,hazard_flag,raw_detections,timestamp
pill~bottle-E_20260217_161208.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.93, ""box"": [27, 6, 104, 239]}]",2026-03-12T15:07:12
pill~bottle-E_20260217_161215.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.796, ""box"": [21, 13, 104, 239]}]",2026-03-12T15:07:12
pill~bottle-E_20260217_161220.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.943, ""box"": [15, 11, 112, 239]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161226.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.914, ""box"": [12, 8, 108, 237]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161229.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.909, ""box"": [7, 4, 110, 238]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161235.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.935, ""box"": [8, 3, 108, 238]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161244.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.931, ""box"": [7, 3, 90, 240]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161249.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.92, ""box"": [6, 3, 87, 237]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161252.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.919, ""box"": [1, 3, 87, 239]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161256.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.92, ""box"": [2, 9, 80, 239]}]",2026-03-12T15:07:13
pill~bottle-E_20260217_161302.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.916, ""box"": [3, 10, 77, 239]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161316.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.915, ""box"": [210, 5, 288, 233]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161323.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.938, ""box"": [207, 5, 280, 235]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161329.jpg,hazard,yes,hand->hazard,yes,"[{""class"": ""hazard"", ""conf"": 0.926, ""box"": [206, 8, 285, 234]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161333.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.911, ""box"": [191, 5, 277, 236]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161337.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.906, ""box"": [193, 4, 281, 233]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161345.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.935, ""box"": [193, 1, 262, 234]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161350.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.921, ""box"": [182, 1, 260, 234]}]",2026-03-12T15:07:14
pill~bottle-E_20260217_161355.jpg,hazard,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.908, ""box"": [207, 7, 278, 230]}]",2026-03-12T15:07:14
pill~bottle-X_20260303_154244.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.914, ""box"": [80, 150, 122, 215]}, {""class"": ""Bottle D"", ""conf"": 0.912, ""box"": [148, 152, 189, 219]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154251.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.9, ""box"": [83, 149, 122, 213]}, {""class"": ""Bottle D"", ""conf"": 0.9, ""box"": [148, 151, 189, 219]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154258.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.901, ""box"": [148, 151, 190, 219]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154305.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.909, ""box"": [148, 150, 189, 218]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154311.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.891, ""box"": [148, 150, 189, 218]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154317.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.903, ""box"": [148, 150, 189, 218]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154320.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.893, ""box"": [148, 150, 189, 217]}, {""class"": ""Bottle F"", ""conf"": 0.814, ""box"": [86, 149, 128, 213]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154325.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.899, ""box"": [148, 150, 189, 218]}, {""class"": ""Bottle F"", ""conf"": 0.612, ""box"": [87, 149, 129, 215]}]",2026-03-12T15:07:15
pill~bottle-X_20260303_154329.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.954, ""box"": [92, 150, 132, 214]}, {""class"": ""Bottle D"", ""conf"": 0.899, ""box"": [148, 150, 189, 218]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154335.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.901, ""box"": [148, 150, 189, 218]}, {""class"": ""Bottle F"", ""conf"": 0.511, ""box"": [93, 149, 135, 216]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154341.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.907, ""box"": [151, 151, 193, 219]}, {""class"": ""Bottle F"", ""conf"": 0.529, ""box"": [94, 150, 135, 215]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154348.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.899, ""box"": [157, 150, 196, 219]}, {""class"": ""Bottle F"", ""conf"": 0.779, ""box"": [94, 149, 136, 215]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154353.jpg,none,no,none,no,[],2026-03-12T15:07:16
pill~bottle-X_20260303_154357.jpg,Bottle F,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.854, ""box"": [93, 149, 136, 215]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154400.jpg,none,no,none,no,[],2026-03-12T15:07:16
pill~bottle-X_20260303_154405.jpg,none,no,none,no,[],2026-03-12T15:07:16
pill~bottle-X_20260303_154409.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.93, ""box"": [93, 149, 135, 215]}, {""class"": ""Bottle D"", ""conf"": 0.82, ""box"": [154, 148, 195, 218]}]",2026-03-12T15:07:16
pill~bottle-X_20260303_154412.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.907, ""box"": [156, 149, 197, 219]}]",2026-03-12T15:07:17
pill~bottle-X_20260303_154418.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.902, ""box"": [155, 148, 196, 217]}, {""class"": ""Bottle F"", ""conf"": 0.755, ""box"": [93, 149, 136, 215]}]",2026-03-12T15:07:17
pill~bottle-X_20260303_154426.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.937, ""box"": [98, 149, 141, 215]}, {""class"": ""Bottle D"", ""conf"": 0.907, ""box"": [158, 149, 199, 219]}]",2026-03-12T15:07:17
pill~bottle-X_20260303_154431.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.902, ""box"": [158, 149, 198, 217]}, {""class"": ""Bottle F"", ""conf"": 0.884, ""box"": [102, 150, 143, 214]}]",2026-03-12T15:07:17
pill~bottle-X_20260303_154437.jpg,none,no,none,no,[],2026-03-12T15:07:17
pill~bottle-X_20260303_154446.jpg,none,no,none,no,[],2026-03-12T15:07:17
pill~bottle-X_20260303_154452.jpg,none,no,none,no,[],2026-03-12T15:07:17
pill~bottle-X_20260303_154458.jpg,none,no,none,no,[],2026-03-12T15:07:17
pill~bottle-X_20260303_154503.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.87, ""box"": [110, 153, 152, 220]}, {""class"": ""Bottle D"", ""conf"": 0.776, ""box"": [161, 151, 202, 221]}]",2026-03-12T15:07:17
pill~bottle-X_20260303_154512.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.917, ""box"": [113, 153, 156, 222]}, {""class"": ""Bottle D"", ""conf"": 0.91, ""box"": [164, 152, 205, 221]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154517.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.935, ""box"": [168, 152, 212, 224]}, {""class"": ""Bottle F"", ""conf"": 0.895, ""box"": [111, 153, 154, 224]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154526.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.913, ""box"": [159, 140, 196, 197]}, {""class"": ""Bottle D"", ""conf"": 0.893, ""box"": [86, 128, 116, 174]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154538.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.916, ""box"": [85, 129, 116, 174]}, {""class"": ""Bottle F"", ""conf"": 0.899, ""box"": [146, 121, 176, 162]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154544.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.903, ""box"": [86, 129, 116, 174]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154549.jpg,Bottle D,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.932, ""box"": [191, 162, 239, 240]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154557.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.903, ""box"": [106, 123, 131, 161]}, {""class"": ""Bottle F"", ""conf"": 0.847, ""box"": [72, 124, 98, 161]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154604.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.856, ""box"": [72, 124, 98, 160]}, {""class"": ""Bottle D"", ""conf"": 0.606, ""box"": [109, 123, 135, 162]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154609.jpg,Bottle F,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.945, ""box"": [75, 124, 101, 161]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154625.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.884, ""box"": [122, 124, 147, 162]}, {""class"": ""Bottle D"", ""conf"": 0.74, ""box"": [152, 124, 179, 163]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154631.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.929, ""box"": [153, 162, 198, 239]}, {""class"": ""Bottle F"", ""conf"": 0.897, ""box"": [122, 123, 148, 162]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154638.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.932, ""box"": [160, 142, 195, 200]}, {""class"": ""Bottle F"", ""conf"": 0.904, ""box"": [122, 123, 149, 162]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154647.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.895, ""box"": [180, 122, 203, 161]}, {""class"": ""Bottle F"", ""conf"": 0.873, ""box"": [151, 122, 177, 158]}]",2026-03-12T15:07:18
pill~bottle-X_20260303_154654.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.92, ""box"": [118, 125, 144, 163]}, {""class"": ""Bottle F"", ""conf"": 0.889, ""box"": [164, 130, 196, 177]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154703.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.919, ""box"": [118, 125, 145, 163]}, {""class"": ""Bottle F"", ""conf"": 0.885, ""box"": [162, 130, 193, 178]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154712.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.878, ""box"": [118, 125, 144, 162]}, {""class"": ""Bottle F"", ""conf"": 0.781, ""box"": [137, 154, 177, 218]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154718.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.93, ""box"": [88, 168, 134, 240]}, {""class"": ""Bottle F"", ""conf"": 0.919, ""box"": [138, 152, 180, 219]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154724.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.932, ""box"": [88, 167, 134, 240]}, {""class"": ""Bottle F"", ""conf"": 0.874, ""box"": [163, 155, 207, 225]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154732.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.874, ""box"": [86, 165, 133, 240]}, {""class"": ""Bottle F"", ""conf"": 0.862, ""box"": [162, 156, 207, 225]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154740.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.881, ""box"": [86, 164, 134, 240]}, {""class"": ""Bottle F"", ""conf"": 0.838, ""box"": [167, 120, 198, 161]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154746.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.923, ""box"": [140, 123, 163, 159]}, {""class"": ""Bottle F"", ""conf"": 0.871, ""box"": [170, 121, 196, 160]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154757.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.889, ""box"": [143, 123, 167, 161]}, {""class"": ""Bottle F"", ""conf"": 0.803, ""box"": [175, 122, 202, 159]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154810.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.944, ""box"": [122, 133, 155, 179]}, {""class"": ""Bottle D"", ""conf"": 0.819, ""box"": [154, 171, 204, 240]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154821.jpg,Bottle F,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.925, ""box"": [124, 134, 154, 179]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154831.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.948, ""box"": [72, 47, 119, 129]}, {""class"": ""Bottle D"", ""conf"": 0.884, ""box"": [187, 40, 242, 140]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154841.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.92, ""box"": [81, 54, 127, 131]}, {""class"": ""Bottle D"", ""conf"": 0.681, ""box"": [183, 46, 232, 141]}]",2026-03-12T15:07:19
pill~bottle-X_20260303_154848.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.922, ""box"": [82, 47, 131, 128]}, {""class"": ""Bottle D"", ""conf"": 0.798, ""box"": [167, 64, 223, 154]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154853.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.885, ""box"": [43, 23, 97, 114]}, {""class"": ""Bottle D"", ""conf"": 0.502, ""box"": [175, 58, 220, 138]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154903.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.909, ""box"": [37, 15, 90, 109]}, {""class"": ""Bottle D"", ""conf"": 0.84, ""box"": [179, 72, 226, 151]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154918.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.909, ""box"": [175, 62, 224, 143]}, {""class"": ""Bottle F"", ""conf"": 0.824, ""box"": [44, 39, 100, 126]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154923.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.769, ""box"": [41, 39, 94, 125]}, {""class"": ""Bottle D"", ""conf"": 0.631, ""box"": [162, 63, 207, 139]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154931.jpg,Bottle F;Bottle D,yes,hand->Bottle D;hand->Bottle F,no,"[{""class"": ""Bottle F"", ""conf"": 0.891, ""box"": [62, 77, 111, 155]}, {""class"": ""Bottle D"", ""conf"": 0.884, ""box"": [171, 77, 223, 154]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154944.jpg,Bottle F;Bottle D,yes,hand->Bottle D;hand->Bottle F,no,"[{""class"": ""Bottle F"", ""conf"": 0.925, ""box"": [72, 97, 117, 165]}, {""class"": ""Bottle D"", ""conf"": 0.784, ""box"": [159, 75, 203, 151]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154950.jpg,Bottle D;Bottle F,yes,hand->Bottle D;hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.91, ""box"": [159, 80, 206, 155]}, {""class"": ""Bottle F"", ""conf"": 0.861, ""box"": [77, 103, 125, 172]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_154958.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.912, ""box"": [147, 109, 187, 171]}, {""class"": ""Bottle F"", ""conf"": 0.867, ""box"": [52, 106, 94, 170]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_155007.jpg,Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle F"", ""conf"": 0.893, ""box"": [62, 106, 104, 166]}]",2026-03-12T15:07:20
pill~bottle-X_20260303_155012.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.91, ""box"": [138, 104, 178, 164]}, {""class"": ""Bottle F"", ""conf"": 0.862, ""box"": [61, 106, 102, 166]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155453.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.911, ""box"": [61, 157, 103, 226]}, {""class"": ""Bottle D"", ""conf"": 0.904, ""box"": [120, 76, 160, 147]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155505.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.923, ""box"": [70, 136, 102, 187]}, {""class"": ""Bottle D"", ""conf"": 0.878, ""box"": [140, 81, 182, 151]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155510.jpg,Bottle D;Bottle F,yes,hand->Bottle D,no,"[{""class"": ""Bottle D"", ""conf"": 0.924, ""box"": [133, 71, 173, 139]}, {""class"": ""Bottle F"", ""conf"": 0.916, ""box"": [70, 136, 102, 187]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155513.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.919, ""box"": [70, 137, 102, 187]}, {""class"": ""Bottle D"", ""conf"": 0.896, ""box"": [119, 69, 155, 135]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155518.jpg,Bottle D;Bottle F,yes,hand->Bottle D,no,"[{""class"": ""Bottle D"", ""conf"": 0.92, ""box"": [117, 76, 155, 140]}, {""class"": ""Bottle F"", ""conf"": 0.914, ""box"": [70, 136, 102, 187]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155526.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.868, ""box"": [141, 138, 174, 189]}, {""class"": ""Bottle F"", ""conf"": 0.828, ""box"": [86, 86, 117, 137]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155531.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.849, ""box"": [141, 138, 174, 190]}, {""class"": ""Bottle F"", ""conf"": 0.808, ""box"": [87, 88, 116, 138]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155540.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.891, ""box"": [141, 138, 173, 189]}, {""class"": ""Bottle F"", ""conf"": 0.875, ""box"": [91, 83, 118, 131]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155545.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.935, ""box"": [141, 138, 173, 189]}, {""class"": ""Bottle F"", ""conf"": 0.865, ""box"": [102, 77, 130, 125]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155549.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.927, ""box"": [141, 137, 174, 190]}, {""class"": ""Bottle F"", ""conf"": 0.908, ""box"": [90, 84, 120, 132]}]",2026-03-12T15:07:21
pill~bottle-X_20260303_155555.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.926, ""box"": [141, 138, 174, 190]}, {""class"": ""Bottle F"", ""conf"": 0.865, ""box"": [93, 88, 126, 139]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155601.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.93, ""box"": [141, 138, 173, 189]}, {""class"": ""Bottle F"", ""conf"": 0.683, ""box"": [105, 88, 130, 127]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155608.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.937, ""box"": [141, 138, 174, 189]}, {""class"": ""Bottle F"", ""conf"": 0.925, ""box"": [105, 87, 131, 127]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155617.jpg,Bottle D;Bottle F,yes,hand->Bottle D,no,"[{""class"": ""Bottle D"", ""conf"": 0.911, ""box"": [125, 75, 183, 177]}, {""class"": ""Bottle F"", ""conf"": 0.865, ""box"": [92, 130, 120, 171]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155626.jpg,Bottle D;Bottle F,yes,hand->Bottle D,no,"[{""class"": ""Bottle D"", ""conf"": 0.911, ""box"": [113, 87, 169, 182]}, {""class"": ""Bottle F"", ""conf"": 0.869, ""box"": [86, 129, 115, 172]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155635.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.907, ""box"": [121, 63, 173, 153]}, {""class"": ""Bottle F"", ""conf"": 0.887, ""box"": [86, 130, 116, 172]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155641.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.886, ""box"": [86, 129, 114, 171]}, {""class"": ""Bottle D"", ""conf"": 0.83, ""box"": [117, 96, 171, 194]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155645.jpg,Bottle F;Bottle D,no,none,no,"[{""class"": ""Bottle F"", ""conf"": 0.886, ""box"": [86, 129, 114, 171]}, {""class"": ""Bottle D"", ""conf"": 0.863, ""box"": [118, 95, 171, 194]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155647.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.9, ""box"": [86, 129, 116, 172]}, {""class"": ""Bottle D"", ""conf"": 0.9, ""box"": [122, 61, 182, 144]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155655.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.861, ""box"": [127, 69, 191, 167]}, {""class"": ""Bottle F"", ""conf"": 0.822, ""box"": [86, 129, 115, 172]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155701.jpg,Bottle D;Bottle F,yes,hand->Bottle D,no,"[{""class"": ""Bottle D"", ""conf"": 0.892, ""box"": [136, 66, 190, 160]}, {""class"": ""Bottle F"", ""conf"": 0.891, ""box"": [86, 129, 116, 172]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155705.jpg,Bottle F;Bottle D,yes,hand->Bottle D,no,"[{""class"": ""Bottle F"", ""conf"": 0.882, ""box"": [86, 129, 115, 172]}, {""class"": ""Bottle D"", ""conf"": 0.769, ""box"": [145, 71, 199, 163]}]",2026-03-12T15:07:22
pill~bottle-X_20260303_155706.jpg,Bottle D;Bottle F,yes,hand->Bottle F,no,"[{""class"": ""Bottle D"", ""conf"": 0.927, ""box"": [149, 132, 179, 179]}, {""class"": ""Bottle F"", ""conf"": 0.804, ""box"": [146, 24, 184, 92]}]",2026-03-12T15:07:23
pill~bottle-X_20260303_155717.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.92, ""box"": [69, 133, 98, 177]}, {""class"": ""Bottle F"", ""conf"": 0.835, ""box"": [131, 77, 186, 170]}]",2026-03-12T15:07:23
pill~bottle-X_20260303_155719.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.915, ""box"": [69, 133, 98, 177]}, {""class"": ""Bottle F"", ""conf"": 0.76, ""box"": [130, 75, 183, 167]}]",2026-03-12T15:07:23
pill~bottle-X_20260303_155724.jpg,Bottle D;Bottle F,no,none,no,"[{""class"": ""Bottle D"", ""conf"": 0.918, ""box"": [69, 133, 98, 176]}, {""class"": ""Bottle F"", ""conf"": 0.612, ""box"": [129, 85, 185, 197]}]",2026-03-12T15:07:23
